Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-08-29 10:06:37;"Arms";"Overhead Press (Barbell)";1;30;kg;6;;;;0;"";;51m
2023-08-29 10:06:37;"Arms";"Overhead Press (Barbell)";2;30;kg;4;;;;0;;;51m
2023-08-29 10:06:37;"Arms";"Overhead Press (Barbell)";3;20;kg;8;;;;0;;;51m
2023-08-29 10:06:37;"Arms";"Overhead Press (Barbell)";4;20;kg;7;;;;0;;;51m
2023-08-29 10:06:37;"Arms";"Chest Fly";1;39;kg;8;;;;0;"";;51m
2023-08-29 10:06:37;"Arms";"Chest Fly";2;39;kg;8;;;;0;;;51m
2023-08-29 10:06:37;"Arms";"Chest Fly";3;39;kg;8;;;;0;;;51m
2023-08-29 10:06:37;"Arms";"Triceps Extension (Machine)";1;41;kg;9;;;;0;"";;51m
2023-08-29 10:06:37;"Arms";"Triceps Extension (Machine)";2;41;kg;9;;;;0;;;51m
2023-08-29 10:06:37;"Arms";"Triceps Extension (Machine)";3;41;kg;8;;;;0;;;51m
2023-08-29 10:06:37;"Arms";"Lateral Raise (Machine)";1;32;kg;8;;;;0;"";;51m
2023-08-29 10:06:37;"Arms";"Lateral Raise (Machine)";2;32;kg;7;;;;0;;;51m
2023-08-29 10:06:37;"Arms";"Lateral Raise (Machine)";3;32;kg;6;;;;0;;;51m
2023-08-30 10:27:26;"Back and abs";"Lat Pulldown (Cable)";1;39;kg;8;;;;0;"";"";41m
2023-08-30 10:27:26;"Back and abs";"Lat Pulldown (Cable)";2;39;kg;8;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Lat Pulldown (Cable)";3;39;kg;6;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Lat Pulldown (Cable)";4;32;kg;6;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Bent Over Row (Barbell)";1;40;kg;9;;;;0;"";;41m
2023-08-30 10:27:26;"Back and abs";"Bent Over Row (Barbell)";2;40;kg;9;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Bent Over Row (Barbell)";3;40;kg;7;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Back Extension (Machine)";1;59;kg;10;;;;0;"";;41m
2023-08-30 10:27:26;"Back and abs";"Back Extension (Machine)";2;59;kg;10;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Back Extension (Machine)";3;56;kg;10;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Crunch (Machine)";1;32;kg;10;;;;0;"";;41m
2023-08-30 10:27:26;"Back and abs";"Crunch (Machine)";2;32;kg;10;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Crunch (Machine)";3;32;kg;7;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Seated Row (Machine)";1;23;kg;10;;;;0;"";;41m
2023-08-30 10:27:26;"Back and abs";"Seated Row (Machine)";2;23;kg;10;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Seated Row (Machine)";3;23;kg;8;;;;0;;;41m
2023-08-30 10:27:26;"Back and abs";"Plank";1;;;;;;km;40;"";;41m
2023-08-30 10:27:26;"Back and abs";"Plank";2;;;;;;km;40;;;41m
2023-08-30 10:27:26;"Back and abs";"Plank";3;;;;;;km;40;;;41m
2023-09-03 15:12:38;"Legs";"Stretching";1;;;;;;km;300;"";"";1h 4m
2023-09-03 15:12:38;"Legs";"Squat (Barbell)";1;50;kg;7;;;;0;"";;1h 4m
2023-09-03 15:12:38;"Legs";"Squat (Barbell)";2;50;kg;7;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Squat (Barbell)";3;50;kg;7;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Leg Press";1;70;kg;8;;;;0;"";;1h 4m
2023-09-03 15:12:38;"Legs";"Leg Press";2;70;kg;8;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Leg Press";3;70;kg;8;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Leg Extension (Machine)";1;32;kg;8;;;;0;"";;1h 4m
2023-09-03 15:12:38;"Legs";"Leg Extension (Machine)";2;32;kg;9;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Leg Extension (Machine)";3;32;kg;9;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Lying Leg Curl (Machine)";1;32;kg;8;;;;0;"";;1h 4m
2023-09-03 15:12:38;"Legs";"Lying Leg Curl (Machine)";2;32;kg;9;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Lying Leg Curl (Machine)";3;32;kg;8;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Seated Calf Raise (Machine)";1;45;kg;11;;;;0;"";;1h 4m
2023-09-03 15:12:38;"Legs";"Seated Calf Raise (Machine)";2;45;kg;8;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Seated Calf Raise (Machine)";3;45;kg;8;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Hip Adductor (Machine)";1;32;kg;10;;;;0;"";;1h 4m
2023-09-03 15:12:38;"Legs";"Hip Adductor (Machine)";2;39;kg;11;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Hip Adductor (Machine)";3;39;kg;11;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Hip Abductor (Machine)";1;25;kg;10;;;;0;"";;1h 4m
2023-09-03 15:12:38;"Legs";"Hip Abductor (Machine)";2;25;kg;10;;;;0;;;1h 4m
2023-09-03 15:12:38;"Legs";"Hip Abductor (Machine)";3;25;kg;10;;;;0;;;1h 4m
2023-09-04 09:26:17;"Arms";"Bench Press (Dumbbell)";1;12;kg;10;;;;0;"";"";1h 1m
2023-09-04 09:26:17;"Arms";"Bench Press (Dumbbell)";2;12;kg;11;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Bench Press (Dumbbell)";3;14;kg;10;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Bench Press (Dumbbell)";4;14;kg;6;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Overhead Press (Barbell)";1;25;kg;8;;;;0;"";;1h 1m
2023-09-04 09:26:17;"Arms";"Overhead Press (Barbell)";2;25;kg;5;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Overhead Press (Barbell)";3;25;kg;6;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Overhead Press (Barbell)";4;25;kg;5;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Bicep Curl (Dumbbell)";1;10;kg;10;;;;0;"";;1h 1m
2023-09-04 09:26:17;"Arms";"Bicep Curl (Dumbbell)";2;10;kg;10;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Bicep Curl (Dumbbell)";3;10;kg;5;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Bicep Curl (Dumbbell)";4;10;kg;4;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Chest Fly";1;39;kg;9;;;;0;"";;1h 1m
2023-09-04 09:26:17;"Arms";"Chest Fly";2;39;kg;9;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Chest Fly";3;39;kg;10;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Triceps Extension (Machine)";1;41;kg;8;;;;0;"";;1h 1m
2023-09-04 09:26:17;"Arms";"Triceps Extension (Machine)";2;41;kg;8;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Triceps Extension (Machine)";3;41;kg;8;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Lateral Raise (Machine)";1;32;kg;8;;;;0;"";;1h 1m
2023-09-04 09:26:17;"Arms";"Lateral Raise (Machine)";2;32;kg;8;;;;0;;;1h 1m
2023-09-04 09:26:17;"Arms";"Lateral Raise (Machine)";3;32;kg;8;;;;0;;;1h 1m
2023-09-05 08:15:42;"Back and abs";"Lat Pulldown (Cable)";1;32;kg;10;;;;0;"";"";1h 2m
2023-09-05 08:15:42;"Back and abs";"Lat Pulldown (Cable)";2;32;kg;12;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Lat Pulldown (Cable)";3;32;kg;10;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Lat Pulldown (Cable)";4;32;kg;8;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Bent Over Row (Barbell)";1;40;kg;9;;;;0;"";;1h 2m
2023-09-05 08:15:42;"Back and abs";"Bent Over Row (Barbell)";2;40;kg;9;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Bent Over Row (Barbell)";3;40;kg;7;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Deadlift (Barbell)";1;40;kg;10;;;;0;"";;1h 2m
2023-09-05 08:15:42;"Back and abs";"Deadlift (Barbell)";2;50;kg;10;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Deadlift (Barbell)";3;50;kg;8;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Crunch (Machine)";1;32;kg;10;;;;0;"";;1h 2m
2023-09-05 08:15:42;"Back and abs";"Crunch (Machine)";2;32;kg;10;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Crunch (Machine)";3;32;kg;11;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Seated Row (Machine)";1;27;kg;8;;;;0;"";;1h 2m
2023-09-05 08:15:42;"Back and abs";"Seated Row (Machine)";2;27;kg;9;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Seated Row (Machine)";3;27;kg;8;;;;0;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Plank";1;;;;;;km;40;"";;1h 2m
2023-09-05 08:15:42;"Back and abs";"Plank";2;;;;;;km;40;;;1h 2m
2023-09-05 08:15:42;"Back and abs";"Plank";3;;;;;;km;40;;;1h 2m
2023-09-06 13:13:18;"Legs";"Stretching";1;;;;;;km;300;"";"";58m
2023-09-06 13:13:18;"Legs";"Squat (Barbell)";1;50;kg;8;;;;0;"";;58m
2023-09-06 13:13:18;"Legs";"Squat (Barbell)";2;50;kg;8;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Squat (Barbell)";3;50;kg;8;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Lying Leg Curl (Machine)";1;32;kg;9;;;;0;"";;58m
2023-09-06 13:13:18;"Legs";"Lying Leg Curl (Machine)";2;32;kg;9;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Lying Leg Curl (Machine)";3;32;kg;9;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Leg Press";1;66;kg;9;;;;0;"";;58m
2023-09-06 13:13:18;"Legs";"Leg Press";2;66;kg;9;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Leg Press";3;66;kg;7;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Leg Extension (Machine)";1;32;kg;9;;;;0;"";;58m
2023-09-06 13:13:18;"Legs";"Leg Extension (Machine)";2;32;kg;9;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Leg Extension (Machine)";3;32;kg;8;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Seated Calf Raise (Machine)";1;45;kg;8;;;;0;"";;58m
2023-09-06 13:13:18;"Legs";"Seated Calf Raise (Machine)";2;45;kg;12;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Seated Calf Raise (Machine)";3;45;kg;10;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Seated Calf Raise (Machine)";4;45;kg;10;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Hip Adductor (Machine)";1;39;kg;11;;;;0;"";;58m
2023-09-06 13:13:18;"Legs";"Hip Adductor (Machine)";2;39;kg;11;;;;0;;;58m
2023-09-06 13:13:18;"Legs";"Hip Adductor (Machine)";3;39;kg;12;;;;0;;;58m
2023-09-07 13:16:16;"Arms";"Overhead Press (Barbell)";1;25;kg;10;;;;0;"";"";1h 8m
2023-09-07 13:16:16;"Arms";"Overhead Press (Barbell)";2;25;kg;10;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Overhead Press (Barbell)";3;25;kg;6;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Overhead Press (Barbell)";4;25;kg;5;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Bench Press (Dumbbell)";1;14;kg;10;;;;0;"";;1h 8m
2023-09-07 13:16:16;"Arms";"Bench Press (Dumbbell)";2;14;kg;8;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Bench Press (Dumbbell)";3;14;kg;6;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Bench Press (Dumbbell)";4;14;kg;5;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Bicep Curl (Dumbbell)";1;10;kg;9;;;;0;"";;1h 8m
2023-09-07 13:16:16;"Arms";"Bicep Curl (Dumbbell)";2;10;kg;10;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Bicep Curl (Dumbbell)";3;10;kg;10;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Chest Fly";1;45;kg;10;;;;0;"";;1h 8m
2023-09-07 13:16:16;"Arms";"Chest Fly";2;45;kg;10;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Chest Fly";3;45;kg;5;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Chest Fly";4;39;kg;3;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Triceps Extension (Machine)";1;41;kg;10;;;;0;"";;1h 8m
2023-09-07 13:16:16;"Arms";"Triceps Extension (Machine)";2;41;kg;10;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Triceps Extension (Machine)";3;41;kg;10;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Lateral Raise (Machine)";1;36;kg;8;;;;0;"";;1h 8m
2023-09-07 13:16:16;"Arms";"Lateral Raise (Machine)";2;36;kg;8;;;;0;;;1h 8m
2023-09-07 13:16:16;"Arms";"Lateral Raise (Machine)";3;36;kg;8;;;;0;;;1h 8m
2023-09-08 11:21:02;"Back and abs";"Lat Pulldown (Cable)";1;39;kg;8;;;;0;"";"";59m
2023-09-08 11:21:02;"Back and abs";"Lat Pulldown (Cable)";2;39;kg;7;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Lat Pulldown (Cable)";3;39;kg;7;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Lat Pulldown (Cable)";4;32;kg;10;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Deadlift (Barbell)";1;60;kg;8;;;;0;"";;59m
2023-09-08 11:21:02;"Back and abs";"Deadlift (Barbell)";2;60;kg;8;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Deadlift (Barbell)";3;60;kg;8;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Bent Over Row (Barbell)";1;50;kg;7;;;;0;"";;59m
2023-09-08 11:21:02;"Back and abs";"Bent Over Row (Barbell)";2;40;kg;7;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Bent Over Row (Barbell)";3;40;kg;7;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Crunch (Machine)";1;36;kg;8;;;;0;"";;59m
2023-09-08 11:21:02;"Back and abs";"Crunch (Machine)";2;36;kg;7;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Crunch (Machine)";3;36;kg;7;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Seated Row (Machine)";1;27;kg;9;;;;0;"";;59m
2023-09-08 11:21:02;"Back and abs";"Seated Row (Machine)";2;27;kg;8;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Seated Row (Machine)";3;27;kg;6;;;;0;;;59m
2023-09-08 11:21:02;"Back and abs";"Plank";1;;;;;;km;40;"";;59m
2023-09-08 11:21:02;"Back and abs";"Plank";2;;;;;;km;40;;;59m
2023-09-08 11:21:02;"Back and abs";"Plank";3;;;;;;km;40;;;59m
2023-09-09 13:24:06;"Legs";"Stretching";1;;;;;;km;300;"";"";1h 12m
2023-09-09 13:24:06;"Legs";"Squat (Barbell)";1;60;kg;6;;;;0;"";;1h 12m
2023-09-09 13:24:06;"Legs";"Squat (Barbell)";2;60;kg;6;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Squat (Barbell)";3;60;kg;6;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Lying Leg Curl (Machine)";1;36;kg;9;;;;0;"";;1h 12m
2023-09-09 13:24:06;"Legs";"Lying Leg Curl (Machine)";2;36;kg;9;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Lying Leg Curl (Machine)";3;36;kg;9;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Leg Press";1;68;kg;8;;;;0;"";;1h 12m
2023-09-09 13:24:06;"Legs";"Leg Press";2;68;kg;8;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Leg Press";3;68;kg;8;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Seated Calf Raise (Machine)";1;45;kg;10;;;;0;"";;1h 12m
2023-09-09 13:24:06;"Legs";"Seated Calf Raise (Machine)";2;45;kg;10;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Seated Calf Raise (Machine)";3;45;kg;10;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Leg Extension (Machine)";1;39;kg;10;;;;0;"";;1h 12m
2023-09-09 13:24:06;"Legs";"Leg Extension (Machine)";2;39;kg;10;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Leg Extension (Machine)";3;39;kg;9;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Hip Adductor (Machine)";1;45;kg;10;;;;0;"";;1h 12m
2023-09-09 13:24:06;"Legs";"Hip Adductor (Machine)";2;45;kg;10;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Hip Adductor (Machine)";3;45;kg;10;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Hip Abductor (Machine)";1;25;kg;15;;;;0;"";;1h 12m
2023-09-09 13:24:06;"Legs";"Hip Abductor (Machine)";2;25;kg;15;;;;0;;;1h 12m
2023-09-09 13:24:06;"Legs";"Hip Abductor (Machine)";3;25;kg;15;;;;0;;;1h 12m
2023-09-11 09:12:52;"Arms";"Overhead Press (Barbell)";1;30;kg;7;;;;0;"";"";1h 6m
2023-09-11 09:12:52;"Arms";"Overhead Press (Barbell)";2;30;kg;7;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Overhead Press (Barbell)";3;30;kg;5;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Overhead Press (Barbell)";4;30;kg;4;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Bench Press (Dumbbell)";1;14;kg;9;;;;0;"";;1h 6m
2023-09-11 09:12:52;"Arms";"Bench Press (Dumbbell)";2;14;kg;8;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Bench Press (Dumbbell)";3;14;kg;7;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Bench Press (Dumbbell)";4;14;kg;6;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Bicep Curl (Dumbbell)";1;12;kg;6;;;;0;"";;1h 6m
2023-09-11 09:12:52;"Arms";"Bicep Curl (Dumbbell)";2;12;kg;6;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Bicep Curl (Dumbbell)";3;12;kg;4;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Bicep Curl (Dumbbell)";4;12;kg;2;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Chest Fly";1;45;kg;10;;;;0;"";;1h 6m
2023-09-11 09:12:52;"Arms";"Chest Fly";2;45;kg;6;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Chest Fly";3;45;kg;4;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Chest Fly";4;39;kg;7;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Triceps Extension (Machine)";1;45;kg;8;;;;0;"";;1h 6m
2023-09-11 09:12:52;"Arms";"Triceps Extension (Machine)";2;45;kg;7;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Triceps Extension (Machine)";3;45;kg;7;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Lateral Raise (Machine)";1;36;kg;10;;;;0;"";;1h 6m
2023-09-11 09:12:52;"Arms";"Lateral Raise (Machine)";2;36;kg;10;;;;0;;;1h 6m
2023-09-11 09:12:52;"Arms";"Lateral Raise (Machine)";3;36;kg;10;;;;0;;;1h 6m
2023-09-12 09:07:12;"Back and abs";"Deadlift (Barbell)";1;65;kg;8;;;;0;"";"";1h 9m
2023-09-12 09:07:12;"Back and abs";"Deadlift (Barbell)";2;65;kg;8;;;;0;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Deadlift (Barbell)";3;65;kg;8;;;;0;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Lat Pulldown (Cable)";1;39;kg;7;;;;0;"";;1h 9m
2023-09-12 09:07:12;"Back and abs";"Lat Pulldown (Cable)";2;39;kg;7;;;;0;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Lat Pulldown (Cable)";3;39;kg;7;;;;0;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Bent Over Row (Barbell)";1;45;kg;8;;;;0;"";;1h 9m
2023-09-12 09:07:12;"Back and abs";"Bent Over Row (Barbell)";2;45;kg;6;;;;0;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Bent Over Row (Barbell)";3;40;kg;7;;;;0;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Crunch (Machine)";1;36;kg;10;;;;0;"";;1h 9m
2023-09-12 09:07:12;"Back and abs";"Crunch (Machine)";2;36;kg;10;;;;0;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Crunch (Machine)";3;36;kg;8;;;;0;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Seated Row (Machine)";1;27;kg;9;;;;0;"";;1h 9m
2023-09-12 09:07:12;"Back and abs";"Seated Row (Machine)";2;27;kg;9;;;;0;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Seated Row (Machine)";3;27;kg;7;;;;0;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Plank";1;;;;;;km;40;"";;1h 9m
2023-09-12 09:07:12;"Back and abs";"Plank";2;;;;;;km;40;;;1h 9m
2023-09-12 09:07:12;"Back and abs";"Plank";3;;;;;;km;40;;;1h 9m
2023-09-13 11:01:57;"Legs";"Stretching";1;;;;;;km;300;"";"";1h 4m
2023-09-13 11:01:57;"Legs";"Squat (Barbell)";1;50;kg;6;;;;0;"";;1h 4m
2023-09-13 11:01:57;"Legs";"Squat (Barbell)";2;50;kg;7;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Squat (Barbell)";3;50;kg;7;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Lying Leg Curl (Machine)";1;36;kg;10;;;;0;"";;1h 4m
2023-09-13 11:01:57;"Legs";"Lying Leg Curl (Machine)";2;36;kg;10;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Lying Leg Curl (Machine)";3;36;kg;7;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Leg Press";1;68;kg;9;;;;0;"";;1h 4m
2023-09-13 11:01:57;"Legs";"Leg Press";2;66;kg;7;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Leg Press";3;59;kg;8;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Seated Calf Raise (Machine)";1;52;kg;9;;;;0;"";;1h 4m
2023-09-13 11:01:57;"Legs";"Seated Calf Raise (Machine)";2;52;kg;7;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Seated Calf Raise (Machine)";3;52;kg;8;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Leg Extension (Machine)";1;32;kg;12;;;;0;"";;1h 4m
2023-09-13 11:01:57;"Legs";"Leg Extension (Machine)";2;32;kg;8;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Leg Extension (Machine)";3;32;kg;8;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Hip Adductor (Machine)";1;39;kg;9;;;;0;"";;1h 4m
2023-09-13 11:01:57;"Legs";"Hip Adductor (Machine)";2;39;kg;10;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Hip Adductor (Machine)";3;39;kg;12;;;;0;;;1h 4m
2023-09-13 11:01:57;"Legs";"Hip Abductor (Machine)";1;32;kg;8;;;;0;"";;1h 4m
2023-09-13 11:01:57;"Legs";"Hip Abductor (Machine)";2;32;kg;10;;;;0;;;1h 4m
2023-09-15 08:58:28;"Arms";"Overhead Press (Barbell)";1;30;kg;7;;;;0;"";"";1h 8m
2023-09-15 08:58:28;"Arms";"Overhead Press (Barbell)";2;30;kg;7;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Overhead Press (Barbell)";3;30;kg;5;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Overhead Press (Barbell)";4;30;kg;5;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Bench Press (Dumbbell)";1;14;kg;9;;;;0;"";;1h 8m
2023-09-15 08:58:28;"Arms";"Bench Press (Dumbbell)";2;14;kg;9;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Bench Press (Dumbbell)";3;14;kg;8;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Bench Press (Dumbbell)";4;14;kg;6;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Bicep Curl (Dumbbell)";1;12;kg;6;;;;0;"";;1h 8m
2023-09-15 08:58:28;"Arms";"Bicep Curl (Dumbbell)";2;12;kg;6;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Bicep Curl (Dumbbell)";3;12;kg;5;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Bicep Curl (Dumbbell)";4;12;kg;5;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Chest Fly";1;45;kg;8;;;;0;"";;1h 8m
2023-09-15 08:58:28;"Arms";"Chest Fly";2;45;kg;8;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Chest Fly";3;45;kg;8;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Triceps Extension (Machine)";1;45;kg;8;;;;0;"";;1h 8m
2023-09-15 08:58:28;"Arms";"Triceps Extension (Machine)";2;45;kg;8;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Triceps Extension (Machine)";3;45;kg;7;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Lateral Raise (Machine)";1;41;kg;7;;;;0;"";;1h 8m
2023-09-15 08:58:28;"Arms";"Lateral Raise (Machine)";2;41;kg;7;;;;0;;;1h 8m
2023-09-15 08:58:28;"Arms";"Lateral Raise (Machine)";3;41;kg;8;;;;0;;;1h 8m
2023-09-17 12:05:23;"Back and abs";"Deadlift (Barbell)";1;65;kg;7;;;;0;"";"";1h 1m
2023-09-17 12:05:23;"Back and abs";"Deadlift (Barbell)";2;65;kg;7;;;;0;;;1h 1m
2023-09-17 12:05:23;"Back and abs";"Deadlift (Barbell)";3;65;kg;8;;;;0;;;1h 1m
2023-09-17 12:05:23;"Back and abs";"Lat Pulldown (Cable)";1;39;kg;7;;;;0;"";;1h 1m
2023-09-17 12:05:23;"Back and abs";"Lat Pulldown (Cable)";2;39;kg;7;;;;0;;;1h 1m
